Unnamed: 0,user,tweet,s,v,p,time,sentiment clause,chinese frame net,sentiment,sentiment cause,subject sentiment,subject sentiment cause,subject sentiment clause,tweet_id
10268,mason_bin,家里有亲戚过年回家突然发现无论如何买不了机票了，打电话才发现因为几年前的一个官司，上了国家的信用黑名单，最高人民法院上都能查到记录。不仅飞机不能坐，高铁也不行，星级酒店也不能住。#讲真我觉得这事要推广#对违反规则者的放任就是对遵守规则者的嘲笑,亲戚,发现,因为几年前的一个官司，上了国家的信用黑名单，最高人民法院上都能  查到  记录。不仅飞机不能坐，高铁也不行，星级酒店也不能住,1/24/16 14:50,,,neutral,,neutral,,,12128
10269,mason_bin,家里有亲戚过年回家突然发现无论如何买不了机票了，打电话才发现因为几年前的一个官司，上了国家的信用黑名单，最高人民法院上都能查到记录。不仅飞机不能坐，高铁也不行，星级酒店也不能住。#讲真我觉得这事要推广#对违反规则者的放任就是对遵守规则者的嘲笑,亲戚,回家,,1/24/16 14:50,,,neutral,,neutral,,,12128
10287,mason_bin,@CarlosGong已下单，感谢你的购买码。,CarlosGong,給,购买码,6/30/14 13:38,,,positive,感谢,neutral,,,11991
10290,mason_bin,朋友圈里一个前同事带娃跑去北欧旅游了，丹麦瑞典冰岛，现在已经发照片到Day23了....羡慕嫉妒恨。,前同事,跑去,北欧,8/23/16 0:03,,,neutral,,neutral,,,9417
10291,mason_bin,朋友圈里一个前同事带娃跑去北欧旅游了，丹麦瑞典冰岛，现在已经发照片到Day23了....羡慕嫉妒恨。,前同事,旅游,北欧,8/23/16 0:03,,,neutral,,neutral,,,9417
10292,mason_bin,朋友圈里一个前同事带娃跑去北欧旅游了，丹麦瑞典冰岛，现在已经发照片到Day23了....羡慕嫉妒恨。,前同事,带,娃,8/23/16 0:03,,,neutral,,neutral,,,9417
10293,mason_bin,朋友圈里一个前同事带娃跑去北欧旅游了，丹麦瑞典冰岛，现在已经发照片到Day23了....羡慕嫉妒恨。,前同事,发,照片,8/23/16 0:03,,,neutral,,neutral,,,9417
10313,mason_bin,某位跑去日本的女推友真是令人讨厌：讲话刻薄尖酸，没什么深度，还自诩幽默深刻。推上避免了交流，不想她微博发文又被人转发的tl上，仍然是看着就想怼。算了，这种嘴不留德的人，随便吧。,女推友,跑去,日本,5/9/17 15:59,,,negative,令人讨厌,neutral,,,28876
10320,mason_bin,他娘的，听这个有一副女生嗓的选秀歌手唱歌停不下来了，太有味道。,选秀歌手,唱歌,,2/9/17 15:29,,,neutral,,neutral,,,18365
10337,mason_bin,@CIPAUL2没，医生让我找个上午再来，要是出血什么的，下午还有时间处理。今天下午太晚了。,医生,让,找个上午再来,4/24/17 7:53,,,neutral,,neutral,,,30637
10338,mason_bin,@CIPAUL2没，医生让我找个上午再来，要是出血什么的，下午还有时间处理。今天下午太晚了。,医生,让,mason_bin,4/24/17 7:53,,,neutral,,neutral,,,30637
10344,mason_bin,尝试了一下顺电的二手手机回收，简直是太儿戏了。当场检查手机，定下来价钱之后，员工私人微信转账过来。也没有收据，也没有，流程也没有监管。简直是黑手机的销赃优良渠道。,员工,转账,,6/4/17 7:54,,,neutral,,neutral,,,25009
10346,mason_bin,尝试了一下顺电的二手手机回收，简直是太儿戏了。当场检查手机，定下来价钱之后，员工私人微信转账过来。也没有收据，也没有，流程也没有监管。简直是黑手机的销赃优良渠道。,员工,定下,价钱,6/4/17 7:54,,,neutral,,neutral,,,25009
10347,mason_bin,尝试了一下顺电的二手手机回收，简直是太儿戏了。当场检查手机，定下来价钱之后，员工私人微信转账过来。也没有收据，也没有，流程也没有监管。简直是黑手机的销赃优良渠道。,员工,检查,手机,6/4/17 7:54,,,neutral,,neutral,,,25009
10351,mason_bin,蛇口这个鸟地方真是无语了，难道所有深圳人民心目中这就是个鸟不拉屎的郊区吗？打10个电话邀请人家来面试，听到地点直接拒绝5个，有3个答应考虑下没后续，1个说要来没来没后续，1个真来结果十分不靠谱。#我要招Java开发#求扩散#真的是正经公司啊我靠,人家,听到,地点,8/1/15 9:45,,,neutral,,neutral,,,10544
10353,mason_bin,蛇口这个鸟地方真是无语了，难道所有深圳人民心目中这就是个鸟不拉屎的郊区吗？打10个电话邀请人家来面试，听到地点直接拒绝5个，有3个答应考虑下没后续，1个说要来没来没后续，1个真来结果十分不靠谱。#我要招Java开发#求扩散#真的是正经公司啊我靠,3个,答应,考虑,8/1/15 9:45,,,neutral,,neutral,,,10544
10354,mason_bin,蛇口这个鸟地方真是无语了，难道所有深圳人民心目中这就是个鸟不拉屎的郊区吗？打10个电话邀请人家来面试，听到地点直接拒绝5个，有3个答应考虑下没后续，1个说要来没来没后续，1个真来结果十分不靠谱。#我要招Java开发#求扩散#真的是正经公司啊我靠,1个,来,蛇口,8/1/15 9:45,,,neutral,,neutral,,,10544
10355,mason_bin,蛇口这个鸟地方真是无语了，难道所有深圳人民心目中这就是个鸟不拉屎的郊区吗？打10个电话邀请人家来面试，听到地点直接拒绝5个，有3个答应考虑下没后续，1个说要来没来没后续，1个真来结果十分不靠谱。#我要招Java开发#求扩散#真的是正经公司啊我靠,1个,说,要来,8/1/15 9:45,,,neutral,,neutral,,,10544
10357,mason_bin,蛇口这个鸟地方真是无语了，难道所有深圳人民心目中这就是个鸟不拉屎的郊区吗？打10个电话邀请人家来面试，听到地点直接拒绝5个，有3个答应考虑下没后续，1个说要来没来没后续，1个真来结果十分不靠谱。#我要招Java开发#求扩散#真的是正经公司啊我靠,5个,拒绝,面试,8/1/15 9:45,,,neutral,,neutral,,,10544
10377,mason_bin,今天在沈阳见了一个快二十年前认识但没见过的朋友。我们俩高中开始杂志上看到结成笔友，互相通信几十封，大学时候改QQ聊天，时断时续都有联系，后来渐渐走远又通过微信偶尔联系，今天终于见面了。我们当时孩子气好奇写信的时候，应该很难想象现在的彼此。我们都老了。,我们,通信,,10/21/16 13:52,,,neutral,,neutral,,,6177
10378,mason_bin,今天在沈阳见了一个快二十年前认识但没见过的朋友。我们俩高中开始杂志上看到结成笔友，互相通信几十封，大学时候改QQ聊天，时断时续都有联系，后来渐渐走远又通过微信偶尔联系，今天终于见面了。我们当时孩子气好奇写信的时候，应该很难想象现在的彼此。我们都老了。,我们,联系,,10/21/16 13:52,,,neutral,,neutral,,,6177
10379,mason_bin,今天在沈阳见了一个快二十年前认识但没见过的朋友。我们俩高中开始杂志上看到结成笔友，互相通信几十封，大学时候改QQ聊天，时断时续都有联系，后来渐渐走远又通过微信偶尔联系，今天终于见面了。我们当时孩子气好奇写信的时候，应该很难想象现在的彼此。我们都老了。,我们,走远,,10/21/16 13:52,,,neutral,,neutral,,,6177
10382,mason_bin,今天在沈阳见了一个快二十年前认识但没见过的朋友。我们俩高中开始杂志上看到结成笔友，互相通信几十封，大学时候改QQ聊天，时断时续都有联系，后来渐渐走远又通过微信偶尔联系，今天终于见面了。我们当时孩子气好奇写信的时候，应该很难想象现在的彼此。我们都老了。,我们,看,,10/21/16 13:52,,,neutral,,neutral,,,6177
10383,mason_bin,今天在沈阳见了一个快二十年前认识但没见过的朋友。我们俩高中开始杂志上看到结成笔友，互相通信几十封，大学时候改QQ聊天，时断时续都有联系，后来渐渐走远又通过微信偶尔联系，今天终于见面了。我们当时孩子气好奇写信的时候，应该很难想象现在的彼此。我们都老了。,我们,聊天,,10/21/16 13:52,,,neutral,,neutral,,,6177
10384,mason_bin,今天在沈阳见了一个快二十年前认识但没见过的朋友。我们俩高中开始杂志上看到结成笔友，互相通信几十封，大学时候改QQ聊天，时断时续都有联系，后来渐渐走远又通过微信偶尔联系，今天终于见面了。我们当时孩子气好奇写信的时候，应该很难想象现在的彼此。我们都老了。,我们,老,,10/21/16 13:52,,,neutral,,neutral,,,6177
10385,mason_bin,今天在沈阳见了一个快二十年前认识但没见过的朋友。我们俩高中开始杂志上看到结成笔友，互相通信几十封，大学时候改QQ聊天，时断时续都有联系，后来渐渐走远又通过微信偶尔联系，今天终于见面了。我们当时孩子气好奇写信的时候，应该很难想象现在的彼此。我们都老了。,我们,联系,,10/21/16 13:52,,,neutral,,neutral,,,6177
10386,mason_bin,今天在沈阳见了一个快二十年前认识但没见过的朋友。我们俩高中开始杂志上看到结成笔友，互相通信几十封，大学时候改QQ聊天，时断时续都有联系，后来渐渐走远又通过微信偶尔联系，今天终于见面了。我们当时孩子气好奇写信的时候，应该很难想象现在的彼此。我们都老了。,我们,结成,笔友,10/21/16 13:52,,,neutral,,neutral,,,6177
10399,mason_bin,刚在麦当劳休息，有几个妹子过来想跟我拼桌，用粤语问。我笑着手势示意他们请坐，怕讲普通话唐突了。结果这几个妹子一坐下就开始叽里呱啦讲普通话了……,几个妹子,问,mason_bin,5/29/17 4:35,,,neutral,,neutral,,,29801
10401,mason_bin,刚在麦当劳休息，有几个妹子过来想跟我拼桌，用粤语问。我笑着手势示意他们请坐，怕讲普通话唐突了。结果这几个妹子一坐下就开始叽里呱啦讲普通话了……,这几个妹子,讲,普通话,5/29/17 4:35,,,neutral,,neutral,,,29801
10402,mason_bin,刚在麦当劳休息，有几个妹子过来想跟我拼桌，用粤语问。我笑着手势示意他们请坐，怕讲普通话唐突了。结果这几个妹子一坐下就开始叽里呱啦讲普通话了……,这几个妹子,坐下,,5/29/17 4:35,,,neutral,,neutral,,,29801
10403,mason_bin,刚在麦当劳休息，有几个妹子过来想跟我拼桌，用粤语问。我笑着手势示意他们请坐，怕讲普通话唐突了。结果这几个妹子一坐下就开始叽里呱啦讲普通话了……,几个妹子,过来,,5/29/17 4:35,,,neutral,,neutral,,,29801
10404,mason_bin,刚在麦当劳休息，有几个妹子过来想跟我拼桌，用粤语问。我笑着手势示意他们请坐，怕讲普通话唐突了。结果这几个妹子一坐下就开始叽里呱啦讲普通话了……,几个妹子,用,粤语,5/29/17 4:35,,,neutral,,neutral,,,29801
10418,mason_bin,说件不开心的事情让你们开心一下。之前车里皮椅一直味道很大，乘客都说不能忍。前几天朋友特意送我一包柚子皮，让我放车里吸收异味。上周回了趟老家，5天没开车。昨天一打开车门：柚子皮发霉了，现在车里一股烂柚子皮的霉味，驱之不散……这酸爽，我开始怀念皮椅的臭味了。,朋友,送,柚子皮,2/17/17 0:59,,,neutral,,neutral,,,12084
10420,mason_bin,说件不开心的事情让你们开心一下。之前车里皮椅一直味道很大，乘客都说不能忍。前几天朋友特意送我一包柚子皮，让我放车里吸收异味。上周回了趟老家，5天没开车。昨天一打开车门：柚子皮发霉了，现在车里一股烂柚子皮的霉味，驱之不散……这酸爽，我开始怀念皮椅的臭味了。,乘客,说,不能忍,2/17/17 0:59,,,negative,,neutral,,,12084
10421,mason_bin,说件不开心的事情让你们开心一下。之前车里皮椅一直味道很大，乘客都说不能忍。前几天朋友特意送我一包柚子皮，让我放车里吸收异味。上周回了趟老家，5天没开车。昨天一打开车门：柚子皮发霉了，现在车里一股烂柚子皮的霉味，驱之不散……这酸爽，我开始怀念皮椅的臭味了。,朋友,让,放车里吸收异味,2/17/17 0:59,,,neutral,,neutral,,,12084
10422,mason_bin,说件不开心的事情让你们开心一下。之前车里皮椅一直味道很大，乘客都说不能忍。前几天朋友特意送我一包柚子皮，让我放车里吸收异味。上周回了趟老家，5天没开车。昨天一打开车门：柚子皮发霉了，现在车里一股烂柚子皮的霉味，驱之不散……这酸爽，我开始怀念皮椅的臭味了。,朋友,让,mason_bin,2/17/17 0:59,,,neutral,,neutral,,,12084
10426,mason_bin,受@bfishadow老师的影响，今天去医院看了困扰一个多礼拜的耳鸣问题。做了几个测试证明听力没问题，医生摊摊手说可能是神经性耳鸣，除了多休息也没啥办法。人类的医学真是弱爆了……#也许因为上帝对人类的设计太牛逼了,医生,摊摊,手,2/5/15 2:18,,,neutral,,neutral,,,20364
10429,mason_bin,受@bfishadow老师的影响，今天去医院看了困扰一个多礼拜的耳鸣问题。做了几个测试证明听力没问题，医生摊摊手说可能是神经性耳鸣，除了多休息也没啥办法。人类的医学真是弱爆了……#也许因为上帝对人类的设计太牛逼了,医生,说,可能是神经性耳鸣，除了多休息也没啥办法,2/5/15 2:18,,,neutral,,neutral,,,20364
10434,mason_bin,路遇“陈岩石”在拍新戏😂,“陈岩石”,拍,新戏,4/11/17 4:41,,,neutral,,neutral,,,30362
10440,mason_bin,早上接了个同小区的顺风车单，乘客是一个姑娘，前几天撞车了有点阴影不大想开车。一路聊的挺开心，姑娘提议这段时间直接联系我每天坐我顺风车了，于是便加了微信。愉快的一天之开始。,姑娘,撞车,,3/21/17 0:46,,,neutral,,negative,撞车,,33086
10440,mason_bin,早上接了个同小区的顺风车单，乘客是一个姑娘，前几天撞车了有点阴影不大想开车。一路聊的挺开心，姑娘提议这段时间直接联系我每天坐我顺风车了，于是便加了微信。愉快的一天之开始。,姑娘,提议,这段时间直接联系我每天坐我顺风车了,3/21/17 0:46,开心,,positive,,neutral,,,33086
10451,mason_bin,老婆第一次投资美股，7000刀进去，一晚上挣了240刀……#新手的运气,老婆,投资,美股,3/6/15 1:49,,,neutral,,neutral,,,22999
10452,mason_bin,老婆第一次投资美股，7000刀进去，一晚上挣了240刀……#新手的运气,老婆,挣,240刀,3/6/15 1:49,,,neutral,,positive,挣240刀,,22999
